"","gutenberg_id","text"
"2212",55,"was an enormous Head, without a body to support it or any arms or legs"
"2213",55,"whatever.  There was no hair upon this head, but it had eyes and a nose"
"2214",55,"and mouth, and was much bigger than the head of the biggest giant."
"2215",55,""
"2216",55,"As Dorothy gazed upon this in wonder and fear, the eyes turned slowly"
"2217",55,"and looked at her sharply and steadily.  Then the mouth moved, and"
"2218",55,"Dorothy heard a voice say:"
"2219",55,""
"2220",55,"""I am Oz, the Great and Terrible.  Who are you, and why do you seek me?"""
"2221",55,""
"2222",55,"It was not such an awful voice as she had expected to come from the big"
"2223",55,"Head; so she took courage and answered:"
"2224",55,""
"2225",55,"""I am Dorothy, the Small and Meek.  I have come to you for help."""
"2226",55,""
"2227",55,"The eyes looked at her thoughtfully for a full minute.  Then said the"
"2228",55,"voice:"
"2229",55,""
"2230",55,"""Where did you get the silver shoes?"""
"2231",55,""
"2232",55,"""I got them from the Wicked Witch of the East, when my house fell on"
"2233",55,"her and killed her,"" she replied."
"2234",55,""
"2235",55,"""Where did you get the mark upon your forehead?"" continued the voice."
"2236",55,""
"2237",55,"""That is where the Good Witch of the North kissed me when she bade me"
"2238",55,"good-bye and sent me to you,"" said the girl."
"2239",55,""
"2240",55,"Again the eyes looked at her sharply, and they saw she was telling the"
"2241",55,"truth.  Then Oz asked, ""What do you wish me to do?"""
"2242",55,""
"2243",55,"""Send me back to Kansas, where my Aunt Em and Uncle Henry are,"" she"
"2244",55,"answered earnestly.  ""I don't like your country, although it is so"
"2245",55,"beautiful.  And I am sure Aunt Em will be dreadfully worried over my"
"2246",55,"being away so long."""
"2247",55,""
"2248",55,"The eyes winked three times, and then they turned up to the ceiling and"
"2249",55,"down to the floor and rolled around so queerly that they seemed to see"
"2250",55,"every part of the room.  And at last they looked at Dorothy again."
"2251",55,""
"2252",55,"""Why should I do this for you?"" asked Oz."
"2253",55,""
"2254",55,"""Because you are strong and I am weak; because you are a Great Wizard"
"2255",55,"and I am only a little girl."""
"2256",55,""
"2257",55,"""But you were strong enough to kill the Wicked Witch of the East,"" said"
"2258",55,"Oz."
"2259",55,""
"2260",55,"""That just happened,"" returned Dorothy simply; ""I could not help it."""
"2261",55,""
"2262",55,"""Well,"" said the Head, ""I will give you my answer.  You have no right"
"2263",55,"to expect me to send you back to Kansas unless you do something for me"
"2264",55,"in return.  In this country everyone must pay for everything he gets."
"2265",55,"If you wish me to use my magic power to send you home again you must do"
"2266",55,"something for me first.  Help me and I will help you."""
"2267",55,""
"2268",55,"""What must I do?"" asked the girl."
"2269",55,""
"2270",55,"""Kill the Wicked Witch of the West,"" answered Oz."
"2271",55,""
"2272",55,"""But I cannot!"" exclaimed Dorothy, greatly surprised."
"2273",55,""
"2274",55,"""You killed the Witch of the East and you wear the silver shoes, which"
"2275",55,"bear a powerful charm.  There is now but one Wicked Witch left in all"
"2276",55,"this land, and when you can tell me she is dead I will send you back to"
"2277",55,"Kansas--but not before."""
"2278",55,""
"2279",55,"The little girl began to weep, she was so much disappointed; and the"
"2280",55,"eyes winked again and looked upon her anxiously, as if the Great Oz"
"2281",55,"felt that she could help him if she would."
"2282",55,""
"2283",55,"""I never killed anything, willingly,"" she sobbed.  ""Even if I wanted"
"2284",55,"to, how could I kill the Wicked Witch?  If you, who are Great and"
"2285",55,"Terrible, cannot kill her yourself, how do you expect me to do it?"""
"2286",55,""
"2287",55,"""I do not know,"" said the Head; ""but that is my answer, and until the"
"2288",55,"Wicked Witch dies you will not see your uncle and aunt again.  Remember"
"2289",55,"that the Witch is Wicked--tremendously Wicked--and ought to be killed."
"2290",55,"Now go, and do not ask to see me again until you have done your task."""
"2291",55,""
"2292",55,"Sorrowfully Dorothy left the Throne Room and went back where the Lion"
"2293",55,"and the Scarecrow and the Tin Woodman were waiting to hear what Oz had"
"2294",55,"said to her.  ""There is no hope for me,"" she said sadly, ""for Oz will"
"2295",55,"not send me home until I have killed the Wicked Witch of the West; and"
"2296",55,"that I can never do."""
"2297",55,""
"2298",55,"Her friends were sorry, but could do nothing to help her; so Dorothy"
"2299",55,"went to her own room and lay down on the bed and cried herself to sleep."
"2300",55,""
"2301",55,"The next morning the soldier with the green whiskers came to the"
"2302",55,"Scarecrow and said:"
"2303",55,""
"2304",55,"""Come with me, for Oz has sent for you."""
"2305",55,""
"2306",55,"So the Scarecrow followed him and was admitted into the great Throne"
"2307",55,"Room, where he saw, sitting in the emerald throne, a most lovely Lady."
"2308",55,"She was dressed in green silk gauze and wore upon her flowing green"
"2309",55,"locks a crown of jewels.  Growing from her shoulders were wings,"
"2310",55,"gorgeous in color and so light that they fluttered if the slightest"
"2311",55,"breath of air reached them."
"2312",55,""
"2313",55,"When the Scarecrow had bowed, as prettily as his straw stuffing would"
"2314",55,"let him, before this beautiful creature, she looked upon him sweetly,"
"2315",55,"and said:"
"2316",55,""
"2317",55,"""I am Oz, the Great and Terrible.  Who are you, and why do you seek me?"""
"2318",55,""
"2319",55,"Now the Scarecrow, who had expected to see the great Head Dorothy had"
"2320",55,"told him of, was much astonished; but he answered her bravely."
"2321",55,""
"2322",55,"""I am only a Scarecrow, stuffed with straw.  Therefore I have no"
"2323",55,"brains, and I come to you praying that you will put brains in my head"
"2324",55,"instead of straw, so that I may become as much a man as any other in"
"2325",55,"your dominions."""
"2326",55,""
"2327",55,"""Why should I do this for you?"" asked the Lady."
"2328",55,""
"2329",55,"""Because you are wise and powerful, and no one else can help me,"""
"2330",55,"answered the Scarecrow."
"2331",55,""
"2332",55,"""I never grant favors without some return,"" said Oz; ""but this much I"
"2333",55,"will promise.  If you will kill for me the Wicked Witch of the West, I"
"2334",55,"will bestow upon you a great many brains, and such good brains that you"
"2335",55,"will be the wisest man in all the Land of Oz."""
"2336",55,""
"2337",55,"""I thought you asked Dorothy to kill the Witch,"" said the Scarecrow, in"
"2338",55,"surprise."
"2339",55,""
"2340",55,"""So I did.  I don't care who kills her.  But until she is dead I will"
"2341",55,"not grant your wish.  Now go, and do not seek me again until you have"
"2342",55,"earned the brains you so greatly desire."""
"2343",55,""
"2344",55,"The Scarecrow went sorrowfully back to his friends and told them what"
"2345",55,"Oz had said; and Dorothy was surprised to find that the Great Wizard"
"2346",55,"was not a Head, as she had seen him, but a lovely Lady."
"2347",55,""
"2348",55,"""All the same,"" said the Scarecrow, ""she needs a heart as much as the"
"2349",55,"Tin Woodman."""
"2350",55,""
"2351",55,"On the next morning the soldier with the green whiskers came to the Tin"
"2352",55,"Woodman and said:"
"2353",55,""
"2354",55,"""Oz has sent for you.  Follow me."""
"2355",55,""
"2356",55,"So the Tin Woodman followed him and came to the great Throne Room.  He"
"2357",55,"did not know whether he would find Oz a lovely Lady or a Head, but he"
"2358",55,"hoped it would be the lovely Lady.  ""For,"" he said to himself, ""if it"
"2359",55,"is the head, I am sure I shall not be given a heart, since a head has"
"2360",55,"no heart of its own and therefore cannot feel for me.  But if it is the"
"2361",55,"lovely Lady I shall beg hard for a heart, for all ladies are themselves"
"2362",55,"said to be kindly hearted."""
"2363",55,""
"2364",55,"But when the Woodman entered the great Throne Room he saw neither the"
"2365",55,"Head nor the Lady, for Oz had taken the shape of a most terrible Beast."
"2366",55,"It was nearly as big as an elephant, and the green throne seemed hardly"
"2367",55,"strong enough to hold its weight.  The Beast had a head like that of a"
"2368",55,"rhinoceros, only there were five eyes in its face.  There were five"
"2369",55,"long arms growing out of its body, and it also had five long, slim"
"2370",55,"legs.  Thick, woolly hair covered every part of it, and a more"
"2371",55,"dreadful-looking monster could not be imagined.  It was fortunate the"
"2372",55,"Tin Woodman had no heart at that moment, for it would have beat loud"
"2373",55,"and fast from terror.  But being only tin, the Woodman was not at all"
"2374",55,"afraid, although he was much disappointed."
"2375",55,""
"2376",55,"""I am Oz, the Great and Terrible,"" spoke the Beast, in a voice that was"
"2377",55,"one great roar.  ""Who are you, and why do you seek me?"""
"2378",55,""
"2379",55,"""I am a Woodman, and made of tin.  Therefore I have no heart, and"
"2380",55,"cannot love.  I pray you to give me a heart that I may be as other men"
"2381",55,"are."""
"2382",55,""
"2383",55,"""Why should I do this?"" demanded the Beast."
"2384",55,""
"2385",55,"""Because I ask it, and you alone can grant my request,"" answered the"
"2386",55,"Woodman."
"2387",55,""
"2388",55,"Oz gave a low growl at this, but said, gruffly: ""If you indeed desire a"
"2389",55,"heart, you must earn it."""
"2390",55,""
"2391",55,"""How?"" asked the Woodman."
"2392",55,""
"2393",55,"""Help Dorothy to kill the Wicked Witch of the West,"" replied the Beast."
"2394",55,"""When the Witch is dead, come to me, and I will then give you the"
"2395",55,"biggest and kindest and most loving heart in all the Land of Oz."""
"2396",55,""
"2397",55,"So the Tin Woodman was forced to return sorrowfully to his friends and"
"2398",55,"tell them of the terrible Beast he had seen.  They all wondered greatly"
"2399",55,"at the many forms the Great Wizard could take upon himself, and the"
"2400",55,"Lion said:"
"2401",55,""
"2402",55,"""If he is a Beast when I go to see him, I shall roar my loudest, and so"
"2403",55,"frighten him that he will grant all I ask.  And if he is the lovely"
"2404",55,"Lady, I shall pretend to spring upon her, and so compel her to do my"
"2405",55,"bidding.  And if he is the great Head, he will be at my mercy; for I"
"2406",55,"will roll this head all about the room until he promises to give us"
"2407",55,"what we desire.  So be of good cheer, my friends, for all will yet be"
"2408",55,"well."""
"2409",55,""
"2410",55,"The next morning the soldier with the green whiskers led the Lion to"
"2411",55,"the great Throne Room and bade him enter the presence of Oz."
"2412",55,""
"2413",55,"The Lion at once passed through the door, and glancing around saw, to"
"2414",55,"his surprise, that before the throne was a Ball of Fire, so fierce and"
"2415",55,"glowing he could scarcely bear to gaze upon it.  His first thought was"
"2416",55,"that Oz had by accident caught on fire and was burning up; but when he"
"2417",55,"tried to go nearer, the heat was so intense that it singed his"
"2418",55,"whiskers, and he crept back tremblingly to a spot nearer the door."
"2419",55,""
"2420",55,"Then a low, quiet voice came from the Ball of Fire, and these were the"
"2421",55,"words it spoke:"
"2422",55,""
"2423",55,"""I am Oz, the Great and Terrible.  Who are you, and why do you seek me?"""
"2424",55,""
"2425",55,"And the Lion answered, ""I am a Cowardly Lion, afraid of everything.  I"
"2426",55,"came to you to beg that you give me courage, so that in reality I may"
"2427",55,"become the King of Beasts, as men call me."""
"2428",55,""
"2429",55,"""Why should I give you courage?"" demanded Oz."
"2430",55,""
"2431",55,"""Because of all Wizards you are the greatest, and alone have power to"
"2432",55,"grant my request,"" answered the Lion."
"2433",55,""
"2434",55,"The Ball of Fire burned fiercely for a time, and the voice said, ""Bring"
"2435",55,"me proof that the Wicked Witch is dead, and that moment I will give you"
"2436",55,"courage.  But as long as the Witch lives, you must remain a coward."""
"2437",55,""
"2438",55,"The Lion was angry at this speech, but could say nothing in reply, and"
"2439",55,"while he stood silently gazing at the Ball of Fire it became so"
"2440",55,"furiously hot that he turned tail and rushed from the room.  He was"
"2441",55,"glad to find his friends waiting for him, and told them of his terrible"
"2442",55,"interview with the Wizard."
"2443",55,""
"2444",55,"""What shall we do now?"" asked Dorothy sadly."
"2445",55,""
"2446",55,"""There is only one thing we can do,"" returned the Lion, ""and that is to"
"2447",55,"go to the land of the Winkies, seek out the Wicked Witch, and destroy"
"2448",55,"her."""
"2449",55,""
"2450",55,"""But suppose we cannot?"" said the girl."
"2451",55,""
"2452",55,"""Then I shall never have courage,"" declared the Lion."
"2453",55,""
"2454",55,"""And I shall never have brains,"" added the Scarecrow."
"2455",55,""
"2456",55,"""And I shall never have a heart,"" spoke the Tin Woodman."
"2457",55,""
"2458",55,"""And I shall never see Aunt Em and Uncle Henry,"" said Dorothy,"
"2459",55,"beginning to cry."
"2460",55,""
"2461",55,"""Be careful!"" cried the green girl.  ""The tears will fall on your green"
"2462",55,"silk gown and spot it."""
"2463",55,""
"2464",55,"So Dorothy dried her eyes and said, ""I suppose we must try it; but I am"
"2465",55,"sure I do not want to kill anybody, even to see Aunt Em again."""
"2466",55,""
"2467",55,"""I will go with you; but I'm too much of a coward to kill the Witch,"""
"2468",55,"said the Lion."
"2469",55,""
"2470",55,"""I will go too,"" declared the Scarecrow; ""but I shall not be of much"
"2471",55,"help to you, I am such a fool."""
"2472",55,""
"2473",55,"""I haven't the heart to harm even a Witch,"" remarked the Tin Woodman;"
"2474",55,"""but if you go I certainly shall go with you."""
"2475",55,""
"2476",55,"Therefore it was decided to start upon their journey the next morning,"
"2477",55,"and the Woodman sharpened his axe on a green grindstone and had all his"
"2478",55,"joints properly oiled.  The Scarecrow stuffed himself with fresh straw"
"2479",55,"and Dorothy put new paint on his eyes that he might see better.  The"
"2480",55,"green girl, who was very kind to them, filled Dorothy's basket with"
"2481",55,"good things to eat, and fastened a little bell around Toto's neck with"
"2482",55,"a green ribbon."
"2483",55,""
"2484",55,"They went to bed quite early and slept soundly until daylight, when"
"2485",55,"they were awakened by the crowing of a green cock that lived in the"
"2486",55,"back yard of the Palace, and the cackling of a hen that had laid a"
"2487",55,"green egg."
"2488",55,""
"2489",55,""
"2490",55,""
"2491",55,""
"2492",55,"12.  The Search for the Wicked Witch"
"2493",55,""
"2494",55,""
"2495",55,"The soldier with the green whiskers led them through the streets of the"
"2496",55,"Emerald City until they reached the room where the Guardian of the"
"2497",55,"Gates lived.  This officer unlocked their spectacles to put them back"
"2498",55,"in his great box, and then he politely opened the gate for our friends."
"2499",55,""
"2500",55,"""Which road leads to the Wicked Witch of the West?"" asked Dorothy."
"2501",55,""
"2502",55,"""There is no road,"" answered the Guardian of the Gates.  ""No one ever"
"2503",55,"wishes to go that way."""
"2504",55,""
"2505",55,"""How, then, are we to find her?"" inquired the girl."
"2506",55,""
"2507",55,"""That will be easy,"" replied the man, ""for when she knows you are in"
"2508",55,"the country of the Winkies she will find you, and make you all her"
"2509",55,"slaves."""
"2510",55,""
"2511",55,"""Perhaps not,"" said the Scarecrow, ""for we mean to destroy her."""
"2512",55,""
"2513",55,"""Oh, that is different,"" said the Guardian of the Gates.  ""No one has"
"2514",55,"ever destroyed her before, so I naturally thought she would make slaves"
"2515",55,"of you, as she has of the rest.  But take care; for she is wicked and"
"2516",55,"fierce, and may not allow you to destroy her.  Keep to the West, where"
"2517",55,"the sun sets, and you cannot fail to find her."""
"2518",55,""
"2519",55,"They thanked him and bade him good-bye, and turned toward the West,"
"2520",55,"walking over fields of soft grass dotted here and there with daisies"
"2521",55,"and buttercups.  Dorothy still wore the pretty silk dress she had put"
"2522",55,"on in the palace, but now, to her surprise, she found it was no longer"
"2523",55,"green, but pure white.  The ribbon around Toto's neck had also lost its"
"2524",55,"green color and was as white as Dorothy's dress."
"2525",55,""
"2526",55,"The Emerald City was soon left far behind.  As they advanced the ground"
"2527",55,"became rougher and hillier, for there were no farms nor houses in this"
"2528",55,"country of the West, and the ground was untilled."
"2529",55,""
"2530",55,"In the afternoon the sun shone hot in their faces, for there were no"
"2531",55,"trees to offer them shade; so that before night Dorothy and Toto and"
"2532",55,"the Lion were tired, and lay down upon the grass and fell asleep, with"
"2533",55,"the Woodman and the Scarecrow keeping watch."
"2534",55,""
"2535",55,"Now the Wicked Witch of the West had but one eye, yet that was as"
"2536",55,"powerful as a telescope, and could see everywhere.  So, as she sat in"
"2537",55,"the door of her castle, she happened to look around and saw Dorothy"
"2538",55,"lying asleep, with her friends all about her.  They were a long"
"2539",55,"distance off, but the Wicked Witch was angry to find them in her"
"2540",55,"country; so she blew upon a silver whistle that hung around her neck."
"2541",55,""
"2542",55,"At once there came running to her from all directions a pack of great"
"2543",55,"wolves.  They had long legs and fierce eyes and sharp teeth."
"2544",55,""
"2545",55,"""Go to those people,"" said the Witch, ""and tear them to pieces."""
"2546",55,""
"2547",55,"""Are you not going to make them your slaves?"" asked the leader of the"
"2548",55,"wolves."
"2549",55,""
"2550",55,"""No,"" she answered, ""one is of tin, and one of straw; one is a girl and"
"2551",55,"another a Lion.  None of them is fit to work, so you may tear them into"
"2552",55,"small pieces."""
"2553",55,""
"2554",55,"""Very well,"" said the wolf, and he dashed away at full speed, followed"
"2555",55,"by the others."
"2556",55,""
"2557",55,"It was lucky the Scarecrow and the Woodman were wide awake and heard"
"2558",55,"the wolves coming."
"2559",55,""
"2560",55,"""This is my fight,"" said the Woodman, ""so get behind me and I will meet"
"2561",55,"them as they come."""
"2562",55,""
"2563",55,"He seized his axe, which he had made very sharp, and as the leader of"
"2564",55,"the wolves came on the Tin Woodman swung his arm and chopped the wolf's"
"2565",55,"head from its body, so that it immediately died.  As soon as he could"
"2566",55,"raise his axe another wolf came up, and he also fell under the sharp"
"2567",55,"edge of the Tin Woodman's weapon.  There were forty wolves, and forty"
"2568",55,"times a wolf was killed, so that at last they all lay dead in a heap"
"2569",55,"before the Woodman."
"2570",55,""
"2571",55,"Then he put down his axe and sat beside the Scarecrow, who said, ""It"
"2572",55,"was a good fight, friend."""
"2573",55,""
"2574",55,"They waited until Dorothy awoke the next morning.  The little girl was"
"2575",55,"quite frightened when she saw the great pile of shaggy wolves, but the"
"2576",55,"Tin Woodman told her all.  She thanked him for saving them and sat down"
"2577",55,"to breakfast, after which they started again upon their journey."
"2578",55,""
"2579",55,"Now this same morning the Wicked Witch came to the door of her castle"
"2580",55,"and looked out with her one eye that could see far off.  She saw all"
"2581",55,"her wolves lying dead, and the strangers still traveling through her"
"2582",55,"country.  This made her angrier than before, and she blew her silver"
"2583",55,"whistle twice."
"2584",55,""
"2585",55,"Straightway a great flock of wild crows came flying toward her, enough"
"2586",55,"to darken the sky."
"2587",55,""
"2588",55,"And the Wicked Witch said to the King Crow, ""Fly at once to the"
"2589",55,"strangers; peck out their eyes and tear them to pieces."""
"2590",55,""
"2591",55,"The wild crows flew in one great flock toward Dorothy and her"
"2592",55,"companions.  When the little girl saw them coming she was afraid."
"2593",55,""
"2594",55,"But the Scarecrow said, ""This is my battle, so lie down beside me and"
"2595",55,"you will not be harmed."""
"2596",55,""
"2597",55,"So they all lay upon the ground except the Scarecrow, and he stood up"
"2598",55,"and stretched out his arms.  And when the crows saw him they were"
"2599",55,"frightened, as these birds always are by scarecrows, and did not dare"
"2600",55,"to come any nearer.  But the King Crow said:"
"2601",55,""
"2602",55,"""It is only a stuffed man.  I will peck his eyes out."""
"2603",55,""
"2604",55,"The King Crow flew at the Scarecrow, who caught it by the head and"
"2605",55,"twisted its neck until it died.  And then another crow flew at him, and"
"2606",55,"the Scarecrow twisted its neck also.  There were forty crows, and forty"
"2607",55,"times the Scarecrow twisted a neck, until at last all were lying dead"
"2608",55,"beside him.  Then he called to his companions to rise, and again they"
"2609",55,"went upon their journey."
"2610",55,""
"2611",55,"When the Wicked Witch looked out again and saw all her crows lying in a"
"2612",55,"heap, she got into a terrible rage, and blew three times upon her"
"2613",55,"silver whistle."
"2614",55,""
"2615",55,"Forthwith there was heard a great buzzing in the air, and a swarm of"
"2616",55,"black bees came flying toward her."
"2617",55,""
"2618",55,"""Go to the strangers and sting them to death!"" commanded the Witch, and"
"2619",55,"the bees turned and flew rapidly until they came to where Dorothy and"
"2620",55,"her friends were walking.  But the Woodman had seen them coming, and"
"2621",55,"the Scarecrow had decided what to do."
"2622",55,""
"2623",55,"""Take out my straw and scatter it over the little girl and the dog and"
"2624",55,"the Lion,"" he said to the Woodman, ""and the bees cannot sting them."""
"2625",55,"This the Woodman did, and as Dorothy lay close beside the Lion and held"
"2626",55,"Toto in her arms, the straw covered them entirely."
"2627",55,""
"2628",55,"The bees came and found no one but the Woodman to sting, so they flew"
"2629",55,"at him and broke off all their stings against the tin, without hurting"
"2630",55,"the Woodman at all.  And as bees cannot live when their stings are"
"2631",55,"broken that was the end of the black bees, and they lay scattered thick"
"2632",55,"about the Woodman, like little heaps of fine coal."
"2633",55,""
"2634",55,"Then Dorothy and the Lion got up, and the girl helped the Tin Woodman"
"2635",55,"put the straw back into the Scarecrow again, until he was as good as"
"2636",55,"ever.  So they started upon their journey once more."
"2637",55,""
"2638",55,"The Wicked Witch was so angry when she saw her black bees in little"
"2639",55,"heaps like fine coal that she stamped her foot and tore her hair and"
"2640",55,"gnashed her teeth.  And then she called a dozen of her slaves, who were"
"2641",55,"the Winkies, and gave them sharp spears, telling them to go to the"
"2642",55,"strangers and destroy them."
"2643",55,""
"2644",55,"The Winkies were not a brave people, but they had to do as they were"
"2645",55,"told.  So they marched away until they came near to Dorothy.  Then the"
"2646",55,"Lion gave a great roar and sprang towards them, and the poor Winkies"
"2647",55,"were so frightened that they ran back as fast as they could."
"2648",55,""
"2649",55,"When they returned to the castle the Wicked Witch beat them well with a"
"2650",55,"strap, and sent them back to their work, after which she sat down to"
"2651",55,"think what she should do next.  She could not understand how all her"
"2652",55,"plans to destroy these strangers had failed; but she was a powerful"
"2653",55,"Witch, as well as a wicked one, and she soon made up her mind how to"
"2654",55,"act."
"2655",55,""
"2656",55,"There was, in her cupboard, a Golden Cap, with a circle of diamonds and"
"2657",55,"rubies running round it.  This Golden Cap had a charm.  Whoever owned"
"2658",55,"it could call three times upon the Winged Monkeys, who would obey any"
"2659",55,"order they were given.  But no person could command these strange"
"2660",55,"creatures more than three times.  Twice already the Wicked Witch had"
"2661",55,"used the charm of the Cap.  Once was when she had made the Winkies her"
"2662",55,"slaves, and set herself to rule over their country.  The Winged Monkeys"
"2663",55,"had helped her do this.  The second time was when she had fought"
"2664",55,"against the Great Oz himself, and driven him out of the land of the"
"2665",55,"West.  The Winged Monkeys had also helped her in doing this.  Only once"
"2666",55,"more could she use this Golden Cap, for which reason she did not like"
"2667",55,"to do so until all her other powers were exhausted.  But now that her"
"2668",55,"fierce wolves and her wild crows and her stinging bees were gone, and"
"2669",55,"her slaves had been scared away by the Cowardly Lion, she saw there was"
"2670",55,"only one way left to destroy Dorothy and her friends."
"2671",55,""
"2672",55,"So the Wicked Witch took the Golden Cap from her cupboard and placed it"
"2673",55,"upon her head.  Then she stood upon her left foot and said slowly:"
"2674",55,""
"2675",55,"""Ep-pe, pep-pe, kak-ke!"""
"2676",55,""
"2677",55,"Next she stood upon her right foot and said:"
"2678",55,""
"2679",55,"""Hil-lo, hol-lo, hel-lo!"""
"2680",55,""
"2681",55,"After this she stood upon both feet and cried in a loud voice:"
"2682",55,""
"2683",55,"""Ziz-zy, zuz-zy, zik!"""
"2684",55,""
"2685",55,"Now the charm began to work.  The sky was darkened, and a low rumbling"
"2686",55,"sound was heard in the air.  There was a rushing of many wings, a great"
"2687",55,"chattering and laughing, and the sun came out of the dark sky to show"
"2688",55,"the Wicked Witch surrounded by a crowd of monkeys, each with a pair of"
"2689",55,"immense and powerful wings on his shoulders."
"2690",55,""
"2691",55,"One, much bigger than the others, seemed to be their leader.  He flew"
"2692",55,"close to the Witch and said, ""You have called us for the third and last"
"2693",55,"time.  What do you command?"""
"2694",55,""
"2695",55,"""Go to the strangers who are within my land and destroy them all except"
"2696",55,"the Lion,"" said the Wicked Witch.  ""Bring that beast to me, for I have"
"2697",55,"a mind to harness him like a horse, and make him work."""
"2698",55,""
"2699",55,"""Your commands shall be obeyed,"" said the leader.  Then, with a great"
"2700",55,"deal of chattering and noise, the Winged Monkeys flew away to the place"
"2701",55,"where Dorothy and her friends were walking."
"2702",55,""
"2703",55,"Some of the Monkeys seized the Tin Woodman and carried him through the"
"2704",55,"air until they were over a country thickly covered with sharp rocks."
"2705",55,"Here they dropped the poor Woodman, who fell a great distance to the"
"2706",55,"rocks, where he lay so battered and dented that he could neither move"
"2707",55,"nor groan."
"2708",55,""
"2709",55,"Others of the Monkeys caught the Scarecrow, and with their long fingers"
"2710",55,"pulled all of the straw out of his clothes and head.  They made his hat"
"2711",55,"and boots and clothes into a small bundle and threw it into the top"
"2712",55,"branches of a tall tree."
"2713",55,""
"2714",55,"The remaining Monkeys threw pieces of stout rope around the Lion and"
"2715",55,"wound many coils about his body and head and legs, until he was unable"
"2716",55,"to bite or scratch or struggle in any way.  Then they lifted him up and"
"2717",55,"flew away with him to the Witch's castle, where he was placed in a"
"2718",55,"small yard with a high iron fence around it, so that he could not"
"2719",55,"escape."
"2720",55,""
"2721",55,"But Dorothy they did not harm at all.  She stood, with Toto in her"
"2722",55,"arms, watching the sad fate of her comrades and thinking it would soon"
"2723",55,"be her turn.  The leader of the Winged Monkeys flew up to her, his"
"2724",55,"long, hairy arms stretched out and his ugly face grinning terribly; but"
"2725",55,"he saw the mark of the Good Witch's kiss upon her forehead and stopped"
"2726",55,"short, motioning the others not to touch her."
"2727",55,""
"2728",55,"""We dare not harm this little girl,"" he said to them, ""for she is"
"2729",55,"protected by the Power of Good, and that is greater than the Power of"
"2730",55,"Evil.  All we can do is to carry her to the castle of the Wicked Witch"
"2731",55,"and leave her there."""
"2732",55,""
"2733",55,"So, carefully and gently, they lifted Dorothy in their arms and carried"
"2734",55,"her swiftly through the air until they came to the castle, where they"
"2735",55,"set her down upon the front doorstep.  Then the leader said to the"
"2736",55,"Witch:"
"2737",55,""
"2738",55,"""We have obeyed you as far as we were able.  The Tin Woodman and the"
"2739",55,"Scarecrow are destroyed, and the Lion is tied up in your yard.  The"
"2740",55,"little girl we dare not harm, nor the dog she carries in her arms."
"2741",55,"Your power over our band is now ended, and you will never see us again."""
"2742",55,""
"2743",55,"Then all the Winged Monkeys, with much laughing and chattering and"
"2744",55,"noise, flew into the air and were soon out of sight."
"2745",55,""
"2746",55,"The Wicked Witch was both surprised and worried when she saw the mark"
"2747",55,"on Dorothy's forehead, for she knew well that neither the Winged"
"2748",55,"Monkeys nor she, herself, dare hurt the girl in any way.  She looked"
"2749",55,"down at Dorothy's feet, and seeing the Silver Shoes, began to tremble"
"2750",55,"with fear, for she knew what a powerful charm belonged to them.  At"
"2751",55,"first the Witch was tempted to run away from Dorothy; but she happened"
"2752",55,"to look into the child's eyes and saw how simple the soul behind them"
"2753",55,"was, and that the little girl did not know of the wonderful power the"
"2754",55,"Silver Shoes gave her.  So the Wicked Witch laughed to herself, and"
"2755",55,"thought, ""I can still make her my slave, for she does not know how to"
"2756",55,"use her power."" Then she said to Dorothy, harshly and severely:"
"2757",55,""
"2758",55,"""Come with me; and see that you mind everything I tell you, for if you"
"2759",55,"do not I will make an end of you, as I did of the Tin Woodman and the"
"2760",55,"Scarecrow."""
"2761",55,""
"2762",55,"Dorothy followed her through many of the beautiful rooms in her castle"
"2763",55,"until they came to the kitchen, where the Witch bade her clean the pots"
"2764",55,"and kettles and sweep the floor and keep the fire fed with wood."
"2765",55,""
"2766",55,"Dorothy went to work meekly, with her mind made up to work as hard as"
"2767",55,"she could; for she was glad the Wicked Witch had decided not to kill"
"2768",55,"her."
"2769",55,""
"2770",55,"With Dorothy hard at work, the Witch thought she would go into the"
"2771",55,"courtyard and harness the Cowardly Lion like a horse; it would amuse"
"2772",55,"her, she was sure, to make him draw her chariot whenever she wished to"
"2773",55,"go to drive.  But as she opened the gate the Lion gave a loud roar and"
"2774",55,"bounded at her so fiercely that the Witch was afraid, and ran out and"
"2775",55,"shut the gate again."
"2776",55,""
"2777",55,"""If I cannot harness you,"" said the Witch to the Lion, speaking through"
"2778",55,"the bars of the gate, ""I can starve you.  You shall have nothing to eat"
"2779",55,"until you do as I wish."""
"2780",55,""
"2781",55,"So after that she took no food to the imprisoned Lion; but every day"
"2782",55,"she came to the gate at noon and asked, ""Are you ready to be harnessed"
"2783",55,"like a horse?"""
"2784",55,""
"2785",55,"And the Lion would answer, ""No.  If you come in this yard, I will bite"
"2786",55,"you."""
"2787",55,""
"2788",55,"The reason the Lion did not have to do as the Witch wished was that"
"2789",55,"every night, while the woman was asleep, Dorothy carried him food from"
"2790",55,"the cupboard.  After he had eaten he would lie down on his bed of"
"2791",55,"straw, and Dorothy would lie beside him and put her head on his soft,"
"2792",55,"shaggy mane, while they talked of their troubles and tried to plan some"
"2793",55,"way to escape.  But they could find no way to get out of the castle,"
"2794",55,"for it was constantly guarded by the yellow Winkies, who were the"
