"","gutenberg_id","text"
"3912",120,""
"3913",120,"""That!"" he cried. ""Why, in a place like this, where nobody puts in but"
"3914",120,"gen'lemen of fortune, Silver would fly the Jolly Roger, you don't make"
"3915",120,"no doubt of that. No, that's your friends. There's been blows too, and I"
"3916",120,"reckon your friends has had the best of it; and here they are ashore in"
"3917",120,"the old stockade, as was made years and years ago by Flint. Ah, he was"
"3918",120,"the man to have a headpiece, was Flint! Barring rum, his match were"
"3919",120,"never seen. He were afraid of none, not he; on'y Silver--Silver was that"
"3920",120,"genteel."""
"3921",120,""
"3922",120,"""Well,"" said I, ""that may be so, and so be it; all the more reason that"
"3923",120,"I should hurry on and join my friends."""
"3924",120,""
"3925",120,"""Nay, mate,"" returned Ben, ""not you. You're a good boy, or I'm mistook;"
"3926",120,"but you're on'y a boy, all told. Now, Ben Gunn is fly. Rum wouldn't"
"3927",120,"bring me there, where you're going--not rum wouldn't, till I see your"
"3928",120,"born gen'leman and gets it on his word of honour. And you won't forget"
"3929",120,"my words; 'A precious sight (that's what you'll say), a precious sight"
"3930",120,"more confidence'--and then nips him."""
"3931",120,""
"3932",120,"And he pinched me the third time with the same air of cleverness."
"3933",120,""
"3934",120,"""And when Ben Gunn is wanted, you know where to find him, Jim. Just"
"3935",120,"wheer you found him today. And him that comes is to have a white thing"
"3936",120,"in his hand, and he's to come alone. Oh! And you'll say this: 'Ben"
"3937",120,"Gunn,' says you, 'has reasons of his own.'"""
"3938",120,""
"3939",120,"""Well,"" said I, ""I believe I understand. You have something to propose,"
"3940",120,"and you wish to see the squire or the doctor, and you're to be found"
"3941",120,"where I found you. Is that all?"""
"3942",120,""
"3943",120,"""And when? says you,"" he added. ""Why, from about noon observation to"
"3944",120,"about six bells."""
"3945",120,""
"3946",120,"""Good,"" said I, ""and now may I go?"""
"3947",120,""
"3948",120,"""You won't forget?"" he inquired anxiously. ""Precious sight, and reasons"
"3949",120,"of his own, says you. Reasons of his own; that's the mainstay; as"
"3950",120,"between man and man. Well, then""--still holding me--""I reckon you can"
"3951",120,"go, Jim. And, Jim, if you was to see Silver, you wouldn't go for to sell"
"3952",120,"Ben Gunn? Wild horses wouldn't draw it from you? No, says you. And if"
"3953",120,"them pirates camp ashore, Jim, what would you say but there'd be widders"
"3954",120,"in the morning?"""
"3955",120,""
"3956",120,"Here he was interrupted by a loud report, and a cannonball came tearing"
"3957",120,"through the trees and pitched in the sand not a hundred yards from where"
"3958",120,"we two were talking. The next moment each of us had taken to his heels"
"3959",120,"in a different direction."
"3960",120,""
"3961",120,"For a good hour to come frequent reports shook the island, and"
"3962",120,"balls kept crashing through the woods. I moved from hiding-place to"
"3963",120,"hiding-place, always pursued, or so it seemed to me, by these terrifying"
"3964",120,"missiles. But towards the end of the bombardment, though still I durst"
"3965",120,"not venture in the direction of the stockade, where the balls fell"
"3966",120,"oftenest, I had begun, in a manner, to pluck up my heart again, and"
"3967",120,"after a long detour to the east, crept down among the shore-side trees."
"3968",120,""
"3969",120,"The sun had just set, the sea breeze was rustling and tumbling in the"
"3970",120,"woods and ruffling the grey surface of the anchorage; the tide, too, was"
"3971",120,"far out, and great tracts of sand lay uncovered; the air, after the heat"
"3972",120,"of the day, chilled me through my jacket."
"3973",120,""
"3974",120,"The HISPANIOLA still lay where she had anchored; but, sure enough, there"
"3975",120,"was the Jolly Roger--the black flag of piracy--flying from her peak."
"3976",120,"Even as I looked, there came another red flash and another report that"
"3977",120,"sent the echoes clattering, and one more round-shot whistled through the"
"3978",120,"air. It was the last of the cannonade."
"3979",120,""
"3980",120,"I lay for some time watching the bustle which succeeded the attack. Men"
"3981",120,"were demolishing something with axes on the beach near the stockade--the"
"3982",120,"poor jolly-boat, I afterwards discovered. Away, near the mouth of the"
"3983",120,"river, a great fire was glowing among the trees, and between that point"
"3984",120,"and the ship one of the gigs kept coming and going, the men, whom I"
"3985",120,"had seen so gloomy, shouting at the oars like children. But there was a"
"3986",120,"sound in their voices which suggested rum."
"3987",120,""
"3988",120,"At length I thought I might return towards the stockade. I was pretty"
"3989",120,"far down on the low, sandy spit that encloses the anchorage to the east,"
"3990",120,"and is joined at half-water to Skeleton Island; and now, as I rose to my"
"3991",120,"feet, I saw, some distance further down the spit and rising from among"
"3992",120,"low bushes, an isolated rock, pretty high, and peculiarly white in"
"3993",120,"colour. It occurred to me that this might be the white rock of which Ben"
"3994",120,"Gunn had spoken and that some day or other a boat might be wanted and I"
"3995",120,"should know where to look for one."
"3996",120,""
"3997",120,"Then I skirted among the woods until I had regained the rear, or"
"3998",120,"shoreward side, of the stockade, and was soon warmly welcomed by the"
"3999",120,"faithful party."
"4000",120,""
"4001",120,"I had soon told my story and began to look about me. The log-house was"
"4002",120,"made of unsquared trunks of pine--roof, walls, and floor. The latter"
"4003",120,"stood in several places as much as a foot or a foot and a half above the"
"4004",120,"surface of the sand. There was a porch at the door, and under this porch"
"4005",120,"the little spring welled up into an artificial basin of a rather odd"
"4006",120,"kind--no other than a great ship's kettle of iron, with the bottom"
"4007",120,"knocked out, and sunk ""to her bearings,"" as the captain said, among the"
"4008",120,"sand."
"4009",120,""
"4010",120,"Little had been left besides the framework of the house, but in one"
"4011",120,"corner there was a stone slab laid down by way of hearth and an old"
"4012",120,"rusty iron basket to contain the fire."
"4013",120,""
"4014",120,"The slopes of the knoll and all the inside of the stockade had been"
"4015",120,"cleared of timber to build the house, and we could see by the stumps"
"4016",120,"what a fine and lofty grove had been destroyed. Most of the soil had"
"4017",120,"been washed away or buried in drift after the removal of the trees; only"
"4018",120,"where the streamlet ran down from the kettle a thick bed of moss and"
"4019",120,"some ferns and little creeping bushes were still green among the sand."
"4020",120,"Very close around the stockade--too close for defence, they said--the"
"4021",120,"wood still flourished high and dense, all of fir on the land side, but"
"4022",120,"towards the sea with a large admixture of live-oaks."
"4023",120,""
"4024",120,"The cold evening breeze, of which I have spoken, whistled through every"
"4025",120,"chink of the rude building and sprinkled the floor with a continual rain"
"4026",120,"of fine sand. There was sand in our eyes, sand in our teeth, sand in our"
"4027",120,"suppers, sand dancing in the spring at the bottom of the kettle, for all"
"4028",120,"the world like porridge beginning to boil. Our chimney was a square hole"
"4029",120,"in the roof; it was but a little part of the smoke that found its way"
"4030",120,"out, and the rest eddied about the house and kept us coughing and piping"
"4031",120,"the eye."
"4032",120,""
"4033",120,"Add to this that Gray, the new man, had his face tied up in a bandage"
"4034",120,"for a cut he had got in breaking away from the mutineers and that poor"
"4035",120,"old Tom Redruth, still unburied, lay along the wall, stiff and stark,"
"4036",120,"under the Union Jack."
"4037",120,""
"4038",120,"If we had been allowed to sit idle, we should all have fallen in the"
"4039",120,"blues, but Captain Smollett was never the man for that. All hands were"
"4040",120,"called up before him, and he divided us into watches. The doctor and"
"4041",120,"Gray and I for one; the squire, Hunter, and Joyce upon the other. Tired"
"4042",120,"though we all were, two were sent out for firewood; two more were set to"
"4043",120,"dig a grave for Redruth; the doctor was named cook; I was put sentry at"
"4044",120,"the door; and the captain himself went from one to another, keeping up"
"4045",120,"our spirits and lending a hand wherever it was wanted."
"4046",120,""
"4047",120,"From time to time the doctor came to the door for a little air and to"
"4048",120,"rest his eyes, which were almost smoked out of his head, and whenever he"
"4049",120,"did so, he had a word for me."
"4050",120,""
"4051",120,"""That man Smollett,"" he said once, ""is a better man than I am. And when"
"4052",120,"I say that it means a deal, Jim."""
"4053",120,""
"4054",120,"Another time he came and was silent for a while. Then he put his head on"
"4055",120,"one side, and looked at me."
"4056",120,""
"4057",120,"""Is this Ben Gunn a man?"" he asked."
"4058",120,""
"4059",120,"""I do not know, sir,"" said I. ""I am not very sure whether he's sane."""
"4060",120,""
"4061",120,"""If there's any doubt about the matter, he is,"" returned the doctor. ""A"
"4062",120,"man who has been three years biting his nails on a desert island, Jim,"
"4063",120,"can't expect to appear as sane as you or me. It doesn't lie in human"
"4064",120,"nature. Was it cheese you said he had a fancy for?"""
"4065",120,""
"4066",120,"""Yes, sir, cheese,"" I answered."
"4067",120,""
"4068",120,"""Well, Jim,"" says he, ""just see the good that comes of being dainty in"
"4069",120,"your food. You've seen my snuff-box, haven't you? And you never saw me"
"4070",120,"take snuff, the reason being that in my snuff-box I carry a piece of"
"4071",120,"Parmesan cheese--a cheese made in Italy, very nutritious. Well, that's"
"4072",120,"for Ben Gunn!"""
"4073",120,""
"4074",120,"Before supper was eaten we buried old Tom in the sand and stood round"
"4075",120,"him for a while bare-headed in the breeze. A good deal of firewood had"
"4076",120,"been got in, but not enough for the captain's fancy, and he shook his"
"4077",120,"head over it and told us we ""must get back to this tomorrow rather"
"4078",120,"livelier."" Then, when we had eaten our pork and each had a good stiff"
"4079",120,"glass of brandy grog, the three chiefs got together in a corner to"
"4080",120,"discuss our prospects."
"4081",120,""
"4082",120,"It appears they were at their wits' end what to do, the stores being so"
"4083",120,"low that we must have been starved into surrender long before help came."
"4084",120,"But our best hope, it was decided, was to kill off the buccaneers until"
"4085",120,"they either hauled down their flag or ran away with the HISPANIOLA. From"
"4086",120,"nineteen they were already reduced to fifteen, two others were wounded,"
"4087",120,"and one at least--the man shot beside the gun--severely wounded, if he"
"4088",120,"were not dead. Every time we had a crack at them, we were to take it,"
"4089",120,"saving our own lives, with the extremest care. And besides that, we had"
"4090",120,"two able allies--rum and the climate."
"4091",120,""
"4092",120,"As for the first, though we were about half a mile away, we could hear"
"4093",120,"them roaring and singing late into the night; and as for the second,"
"4094",120,"the doctor staked his wig that, camped where they were in the marsh"
"4095",120,"and unprovided with remedies, the half of them would be on their backs"
"4096",120,"before a week."
"4097",120,""
"4098",120,"""So,"" he added, ""if we are not all shot down first they'll be glad to"
"4099",120,"be packing in the schooner. It's always a ship, and they can get to"
"4100",120,"buccaneering again, I suppose."""
"4101",120,""
"4102",120,"""First ship that ever I lost,"" said Captain Smollett."
"4103",120,""
"4104",120,"I was dead tired, as you may fancy; and when I got to sleep, which was"
"4105",120,"not till after a great deal of tossing, I slept like a log of wood."
"4106",120,""
"4107",120,"The rest had long been up and had already breakfasted and increased the"
"4108",120,"pile of firewood by about half as much again when I was wakened by a"
"4109",120,"bustle and the sound of voices."
"4110",120,""
"4111",120,"""Flag of truce!"" I heard someone say; and then, immediately after, with"
"4112",120,"a cry of surprise, ""Silver himself!"""
"4113",120,""
"4114",120,"And at that, up I jumped, and rubbing my eyes, ran to a loophole in the"
"4115",120,"wall."
"4116",120,""
"4117",120,""
"4118",120,""
"4119",120,""
"4120",120,"20"
"4121",120,""
"4122",120,"Silver's Embassy"
"4123",120,""
"4124",120,"SURE enough, there were two men just outside the stockade, one of them"
"4125",120,"waving a white cloth, the other, no less a person than Silver himself,"
"4126",120,"standing placidly by."
"4127",120,""
"4128",120,"It was still quite early, and the coldest morning that I think I ever"
"4129",120,"was abroad in--a chill that pierced into the marrow. The sky was bright"
"4130",120,"and cloudless overhead, and the tops of the trees shone rosily in"
"4131",120,"the sun. But where Silver stood with his lieutenant, all was still in"
"4132",120,"shadow, and they waded knee-deep in a low white vapour that had crawled"
"4133",120,"during the night out of the morass. The chill and the vapour taken"
"4134",120,"together told a poor tale of the island. It was plainly a damp,"
"4135",120,"feverish, unhealthy spot."
"4136",120,""
"4137",120,"""Keep indoors, men,"" said the captain. ""Ten to one this is a trick."""
"4138",120,""
"4139",120,"Then he hailed the buccaneer."
"4140",120,""
"4141",120,"""Who goes? Stand, or we fire."""
"4142",120,""
"4143",120,"""Flag of truce,"" cried Silver."
"4144",120,""
"4145",120,"The captain was in the porch, keeping himself carefully out of the way"
"4146",120,"of a treacherous shot, should any be intended. He turned and spoke to"
"4147",120,"us, ""Doctor's watch on the lookout. Dr. Livesey take the north side,"
"4148",120,"if you please; Jim, the east; Gray, west. The watch below, all hands to"
"4149",120,"load muskets. Lively, men, and careful."""
"4150",120,""
"4151",120,"And then he turned again to the mutineers."
"4152",120,""
"4153",120,"""And what do you want with your flag of truce?"" he cried."
"4154",120,""
"4155",120,"This time it was the other man who replied."
"4156",120,""
"4157",120,"""Cap'n Silver, sir, to come on board and make terms,"" he shouted."
"4158",120,""
"4159",120,"""Cap'n Silver! Don't know him. Who's he?"" cried the captain. And we"
"4160",120,"could hear him adding to himself, ""Cap'n, is it? My heart, and here's"
"4161",120,"promotion!"""
"4162",120,""
"4163",120,"Long John answered for himself. ""Me, sir. These poor lads have chosen me"
"4164",120,"cap'n, after your desertion, sir""--laying a particular emphasis upon the"
"4165",120,"word ""desertion."" ""We're willing to submit, if we can come to terms,"
"4166",120,"and no bones about it. All I ask is your word, Cap'n Smollett, to let me"
"4167",120,"safe and sound out of this here stockade, and one minute to get out o'"
"4168",120,"shot before a gun is fired."""
"4169",120,""
"4170",120,"""My man,"" said Captain Smollett, ""I have not the slightest desire to"
"4171",120,"talk to you. If you wish to talk to me, you can come, that's all. If"
"4172",120,"there's any treachery, it'll be on your side, and the Lord help you."""
"4173",120,""
"4174",120,"""That's enough, cap'n,"" shouted Long John cheerily. ""A word from you's"
"4175",120,"enough. I know a gentleman, and you may lay to that."""
"4176",120,""
"4177",120,"We could see the man who carried the flag of truce attempting to hold"
"4178",120,"Silver back. Nor was that wonderful, seeing how cavalier had been the"
"4179",120,"captain's answer. But Silver laughed at him aloud and slapped him on the"
"4180",120,"back as if the idea of alarm had been absurd. Then he advanced to the"
"4181",120,"stockade, threw over his crutch, got a leg up, and with great vigour"
"4182",120,"and skill succeeded in surmounting the fence and dropping safely to the"
"4183",120,"other side."
"4184",120,""
"4185",120,"I will confess that I was far too much taken up with what was going on"
"4186",120,"to be of the slightest use as sentry; indeed, I had already deserted"
"4187",120,"my eastern loophole and crept up behind the captain, who had now seated"
"4188",120,"himself on the threshold, with his elbows on his knees, his head in his"
"4189",120,"hands, and his eyes fixed on the water as it bubbled out of the old iron"
"4190",120,"kettle in the sand. He was whistling ""Come, Lasses and Lads."""
"4191",120,""
"4192",120,"Silver had terrible hard work getting up the knoll. What with the"
"4193",120,"steepness of the incline, the thick tree stumps, and the soft sand, he"
"4194",120,"and his crutch were as helpless as a ship in stays. But he stuck to it"
"4195",120,"like a man in silence, and at last arrived before the captain, whom"
"4196",120,"he saluted in the handsomest style. He was tricked out in his best;"
"4197",120,"an immense blue coat, thick with brass buttons, hung as low as to his"
"4198",120,"knees, and a fine laced hat was set on the back of his head."
"4199",120,""
"4200",120,"""Here you are, my man,"" said the captain, raising his head. ""You had"
"4201",120,"better sit down."""
"4202",120,""
"4203",120,"""You ain't a-going to let me inside, cap'n?"" complained Long John. ""It's"
"4204",120,"a main cold morning, to be sure, sir, to sit outside upon the sand."""
"4205",120,""
"4206",120,"""Why, Silver,"" said the captain, ""if you had pleased to be an honest"
"4207",120,"man, you might have been sitting in your galley. It's your own doing."
"4208",120,"You're either my ship's cook--and then you were treated handsome--or"
"4209",120,"Cap'n Silver, a common mutineer and pirate, and then you can go hang!"""
"4210",120,""
"4211",120,"""Well, well, cap'n,"" returned the sea-cook, sitting down as he was"
"4212",120,"bidden on the sand, ""you'll have to give me a hand up again, that's all."
"4213",120,"A sweet pretty place you have of it here. Ah, there's Jim! The top of"
"4214",120,"the morning to you, Jim. Doctor, here's my service. Why, there you all"
"4215",120,"are together like a happy family, in a manner of speaking."""
"4216",120,""
"4217",120,"""If you have anything to say, my man, better say it,"" said the captain."
"4218",120,""
"4219",120,"""Right you were, Cap'n Smollett,"" replied Silver. ""Dooty is dooty, to be"
"4220",120,"sure. Well now, you look here, that was a good lay of yours last"
"4221",120,"night. I don't deny it was a good lay. Some of you pretty handy with a"
"4222",120,"handspike-end. And I'll not deny neither but what some of my people was"
"4223",120,"shook--maybe all was shook; maybe I was shook myself; maybe that's"
"4224",120,"why I'm here for terms. But you mark me, cap'n, it won't do twice, by"
"4225",120,"thunder! We'll have to do sentry-go and ease off a point or so on the"
"4226",120,"rum. Maybe you think we were all a sheet in the wind's eye. But I'll"
"4227",120,"tell you I was sober; I was on'y dog tired; and if I'd awoke a second"
"4228",120,"sooner, I'd 'a caught you at the act, I would. He wasn't dead when I got"
"4229",120,"round to him, not he."""
"4230",120,""
"4231",120,"""Well?"" says Captain Smollett as cool as can be."
"4232",120,""
"4233",120,"All that Silver said was a riddle to him, but you would never have"
"4234",120,"guessed it from his tone. As for me, I began to have an inkling. Ben"
"4235",120,"Gunn's last words came back to my mind. I began to suppose that he had"
"4236",120,"paid the buccaneers a visit while they all lay drunk together round"
"4237",120,"their fire, and I reckoned up with glee that we had only fourteen"
"4238",120,"enemies to deal with."
"4239",120,""
"4240",120,"""Well, here it is,"" said Silver. ""We want that treasure, and we'll have"
"4241",120,"it--that's our point! You would just as soon save your lives, I reckon;"
"4242",120,"and that's yours. You have a chart, haven't you?"""
"4243",120,""
"4244",120,"""That's as may be,"" replied the captain."
"4245",120,""
"4246",120,"""Oh, well, you have, I know that,"" returned Long John. ""You needn't be"
"4247",120,"so husky with a man; there ain't a particle of service in that, and you"
"4248",120,"may lay to it. What I mean is, we want your chart. Now, I never meant"
"4249",120,"you no harm, myself."""
"4250",120,""
"4251",120,"""That won't do with me, my man,"" interrupted the captain. ""We know"
"4252",120,"exactly what you meant to do, and we don't care, for now, you see, you"
"4253",120,"can't do it."""
"4254",120,""
"4255",120,"And the captain looked at him calmly and proceeded to fill a pipe."
"4256",120,""
"4257",120,"""If Abe Gray--"" Silver broke out."
"4258",120,""
"4259",120,"""Avast there!"" cried Mr. Smollett. ""Gray told me nothing, and I asked"
"4260",120,"him nothing; and what's more, I would see you and him and this whole"
"4261",120,"island blown clean out of the water into blazes first. So there's my"
"4262",120,"mind for you, my man, on that."""
"4263",120,""
"4264",120,"This little whiff of temper seemed to cool Silver down. He had been"
"4265",120,"growing nettled before, but now he pulled himself together."
"4266",120,""
"4267",120,"""Like enough,"" said he. ""I would set no limits to what gentlemen might"
"4268",120,"consider shipshape, or might not, as the case were. And seein' as how"
"4269",120,"you are about to take a pipe, cap'n, I'll make so free as do likewise."""
"4270",120,""
"4271",120,"And he filled a pipe and lighted it; and the two men sat silently"
"4272",120,"smoking for quite a while, now looking each other in the face, now"
"4273",120,"stopping their tobacco, now leaning forward to spit. It was as good as"
"4274",120,"the play to see them."
"4275",120,""
"4276",120,"""Now,"" resumed Silver, ""here it is. You give us the chart to get the"
"4277",120,"treasure by, and drop shooting poor seamen and stoving of their heads in"
"4278",120,"while asleep. You do that, and we'll offer you a choice. Either you come"
"4279",120,"aboard along of us, once the treasure shipped, and then I'll give you my"
"4280",120,"affy-davy, upon my word of honour, to clap you somewhere safe ashore. Or"
"4281",120,"if that ain't to your fancy, some of my hands being rough and having"
"4282",120,"old scores on account of hazing, then you can stay here, you can. We'll"
"4283",120,"divide stores with you, man for man; and I'll give my affy-davy, as"
"4284",120,"before to speak the first ship I sight, and send 'em here to pick you"
"4285",120,"up. Now, you'll own that's talking. Handsomer you couldn't look to get,"
"4286",120,"now you. And I hope""--raising his voice--""that all hands in this here"
"4287",120,"block house will overhaul my words, for what is spoke to one is spoke to"
"4288",120,"all."""
"4289",120,""
"4290",120,"Captain Smollett rose from his seat and knocked out the ashes of his"
"4291",120,"pipe in the palm of his left hand."
"4292",120,""
"4293",120,"""Is that all?"" he asked."
"4294",120,""
"4295",120,"""Every last word, by thunder!"" answered John. ""Refuse that, and you've"
"4296",120,"seen the last of me but musket-balls."""
"4297",120,""
"4298",120,"""Very good,"" said the captain. ""Now you'll hear me. If you'll come up"
"4299",120,"one by one, unarmed, I'll engage to clap you all in irons and take you"
"4300",120,"home to a fair trial in England. If you won't, my name is Alexander"
"4301",120,"Smollett, I've flown my sovereign's colours, and I'll see you all"
"4302",120,"to Davy Jones. You can't find the treasure. You can't sail the"
"4303",120,"ship--there's not a man among you fit to sail the ship. You can't fight"
"4304",120,"us--Gray, there, got away from five of you. Your ship's in irons, Master"
"4305",120,"Silver; you're on a lee shore, and so you'll find. I stand here and tell"
"4306",120,"you so; and they're the last good words you'll get from me, for in the"
"4307",120,"name of heaven, I'll put a bullet in your back when next I meet you."
"4308",120,"Tramp, my lad. Bundle out of this, please, hand over hand, and double"
"4309",120,"quick."""
"4310",120,""
"4311",120,"Silver's face was a picture; his eyes started in his head with wrath. He"
"4312",120,"shook the fire out of his pipe."
"4313",120,""
"4314",120,"""Give me a hand up!"" he cried."
"4315",120,""
"4316",120,"""Not I,"" returned the captain."
"4317",120,""
"4318",120,"""Who'll give me a hand up?"" he roared."
"4319",120,""
"4320",120,"Not a man among us moved. Growling the foulest imprecations, he crawled"
"4321",120,"along the sand till he got hold of the porch and could hoist himself"
"4322",120,"again upon his crutch. Then he spat into the spring."
"4323",120,""
"4324",120,"""There!"" he cried. ""That's what I think of ye. Before an hour's out,"
"4325",120,"I'll stove in your old block house like a rum puncheon. Laugh, by"
"4326",120,"thunder, laugh! Before an hour's out, ye'll laugh upon the other side."
"4327",120,"Them that die'll be the lucky ones."""
"4328",120,""
"4329",120,"And with a dreadful oath he stumbled off, ploughed down the sand, was"
"4330",120,"helped across the stockade, after four or five failures, by the man with"
"4331",120,"the flag of truce, and disappeared in an instant afterwards among the"
"4332",120,"trees."
"4333",120,""
"4334",120,""
"4335",120,""
"4336",120,""
"4337",120,"21"
"4338",120,""
"4339",120,"The Attack"
"4340",120,""
"4341",120,"AS soon as Silver disappeared, the captain, who had been closely"
"4342",120,"watching him, turned towards the interior of the house and found not a"
"4343",120,"man of us at his post but Gray. It was the first time we had ever seen"
"4344",120,"him angry."
"4345",120,""
"4346",120,"""Quarters!"" he roared. And then, as we all slunk back to our places,"
"4347",120,"""Gray,"" he said, ""I'll put your name in the log; you've stood by your"
"4348",120,"duty like a seaman. Mr. Trelawney, I'm surprised at you, sir. Doctor,"
"4349",120,"I thought you had worn the king's coat! If that was how you served at"
"4350",120,"Fontenoy, sir, you'd have been better in your berth."""
"4351",120,""
"4352",120,"The doctor's watch were all back at their loopholes, the rest were busy"
"4353",120,"loading the spare muskets, and everyone with a red face, you may be"
"4354",120,"certain, and a flea in his ear, as the saying is."
"4355",120,""
"4356",120,"The captain looked on for a while in silence. Then he spoke."
"4357",120,""
"4358",120,"""My lads,"" said he, ""I've given Silver a broadside. I pitched it in"
"4359",120,"red-hot on purpose; and before the hour's out, as he said, we shall be"
"4360",120,"boarded. We're outnumbered, I needn't tell you that, but we fight in"
"4361",120,"shelter; and a minute ago I should have said we fought with discipline."
"4362",120,"I've no manner of doubt that we can drub them, if you choose."""
"4363",120,""
"4364",120,"Then he went the rounds and saw, as he said, that all was clear."
"4365",120,""
"4366",120,"On the two short sides of the house, east and west, there were only two"
"4367",120,"loopholes; on the south side where the porch was, two again; and on the"
"4368",120,"north side, five. There was a round score of muskets for the seven"
"4369",120,"of us; the firewood had been built into four piles--tables, you might"
"4370",120,"say--one about the middle of each side, and on each of these tables some"
"4371",120,"ammunition and four loaded muskets were laid ready to the hand of the"
"4372",120,"defenders. In the middle, the cutlasses lay ranged."
"4373",120,""
"4374",120,"""Toss out the fire,"" said the captain; ""the chill is past, and we"
"4375",120,"mustn't have smoke in our eyes."""
"4376",120,""
"4377",120,"The iron fire-basket was carried bodily out by Mr. Trelawney, and the"
"4378",120,"embers smothered among sand."
"4379",120,""
"4380",120,"""Hawkins hasn't had his breakfast. Hawkins, help yourself, and back to"
"4381",120,"your post to eat it,"" continued Captain Smollett. ""Lively, now, my lad;"
"4382",120,"you'll want it before you've done. Hunter, serve out a round of brandy"
"4383",120,"to all hands."""
"4384",120,""
"4385",120,"And while this was going on, the captain completed, in his own mind, the"
"4386",120,"plan of the defence."
"4387",120,""
"4388",120,"""Doctor, you will take the door,"" he resumed. ""See, and don't expose"
"4389",120,"yourself; keep within, and fire through the porch. Hunter, take the east"
"4390",120,"side, there. Joyce, you stand by the west, my man. Mr. Trelawney, you"
"4391",120,"are the best shot--you and Gray will take this long north side, with the"
"4392",120,"five loopholes; it's there the danger is. If they can get up to it and"
"4393",120,"fire in upon us through our own ports, things would begin to look dirty."
"4394",120,"Hawkins, neither you nor I are much account at the shooting; we'll stand"
"4395",120,"by to load and bear a hand."""
"4396",120,""
"4397",120,"As the captain had said, the chill was past. As soon as the sun had"
"4398",120,"climbed above our girdle of trees, it fell with all its force upon the"
"4399",120,"clearing and drank up the vapours at a draught. Soon the sand was baking"
"4400",120,"and the resin melting in the logs of the block house. Jackets and coats"
"4401",120,"were flung aside, shirts thrown open at the neck and rolled up to the"
"4402",120,"shoulders; and we stood there, each at his post, in a fever of heat and"
"4403",120,"anxiety."
"4404",120,""
"4405",120,"An hour passed away."
"4406",120,""
"4407",120,"""Hang them!"" said the captain. ""This is as dull as the doldrums. Gray,"
"4408",120,"whistle for a wind."""
"4409",120,""
"4410",120,"And just at that moment came the first news of the attack."
"4411",120,""
"4412",120,"""If you please, sir,"" said Joyce, ""if I see anyone, am I to fire?"""
"4413",120,""
"4414",120,"""I told you so!"" cried the captain."
"4415",120,""
"4416",120,"""Thank you, sir,"" returned Joyce with the same quiet civility."
"4417",120,""
"4418",120,"Nothing followed for a time, but the remark had set us all on the alert,"
"4419",120,"straining ears and eyes--the musketeers with their pieces balanced in"
"4420",120,"their hands, the captain out in the middle of the block house with his"
"4421",120,"mouth very tight and a frown on his face."
"4422",120,""
"4423",120,"So some seconds passed, till suddenly Joyce whipped up his musket"
"4424",120,"and fired. The report had scarcely died away ere it was repeated and"
"4425",120,"repeated from without in a scattering volley, shot behind shot, like"
"4426",120,"a string of geese, from every side of the enclosure. Several bullets"
"4427",120,"struck the log-house, but not one entered; and as the smoke cleared away"
"4428",120,"and vanished, the stockade and the woods around it looked as quiet and"
"4429",120,"empty as before. Not a bough waved, not the gleam of a musket-barrel"
"4430",120,"betrayed the presence of our foes."
"4431",120,""
"4432",120,"""Did you hit your man?"" asked the captain."
"4433",120,""
"4434",120,"""No, sir,"" replied Joyce. ""I believe not, sir."""
"4435",120,""
"4436",120,"""Next best thing to tell the truth,"" muttered Captain Smollett. ""Load"
"4437",120,"his gun, Hawkins. How many should say there were on your side, doctor?"""
"4438",120,""
"4439",120,"""I know precisely,"" said Dr. Livesey. ""Three shots were fired on this"
"4440",120,"side. I saw the three flashes--two close together--one farther to the"
"4441",120,"west."""
"4442",120,""
"4443",120,"""Three!"" repeated the captain. ""And how many on yours, Mr. Trelawney?"""
"4444",120,""
"4445",120,"But this was not so easily answered. There had come many from the"
"4446",120,"north--seven by the squire's computation, eight or nine according to"
"4447",120,"Gray. From the east and west only a single shot had been fired. It was"
"4448",120,"plain, therefore, that the attack would be developed from the north and"
"4449",120,"that on the other three sides we were only to be annoyed by a show of"
"4450",120,"hostilities. But Captain Smollett made no change in his arrangements. If"
"4451",120,"the mutineers succeeded in crossing the stockade, he argued, they would"
"4452",120,"take possession of any unprotected loophole and shoot us down like rats"
"4453",120,"in our own stronghold."
"4454",120,""
"4455",120,"Nor had we much time left to us for thought. Suddenly, with a loud"
"4456",120,"huzza, a little cloud of pirates leaped from the woods on the north side"
"4457",120,"and ran straight on the stockade. At the same moment, the fire was once"
"4458",120,"more opened from the woods, and a rifle ball sang through the doorway"
"4459",120,"and knocked the doctor's musket into bits."
"4460",120,""
"4461",120,"The boarders swarmed over the fence like monkeys. Squire and Gray fired"
"4462",120,"again and yet again; three men fell, one forwards into the enclosure,"
"4463",120,"two back on the outside. But of these, one was evidently more frightened"
"4464",120,"than hurt, for he was on his feet again in a crack and instantly"
"4465",120,"disappeared among the trees."
"4466",120,""
"4467",120,"Two had bit the dust, one had fled, four had made good their footing"
"4468",120,"inside our defences, while from the shelter of the woods seven or eight"
"4469",120,"men, each evidently supplied with several muskets, kept up a hot though"
"4470",120,"useless fire on the log-house."
"4471",120,""
"4472",120,"The four who had boarded made straight before them for the building,"
"4473",120,"shouting as they ran, and the men among the trees shouted back to"
"4474",120,"encourage them. Several shots were fired, but such was the hurry of the"
